,text,label,category
623,"realDonaldTrump All we need to know is the you are another POS Brown, just like yo.",False,normal
624,"Big difference between a libtard and a leftist/liberal.', 'If your viewpoint opposes mine, you?re.",False,normal
625, I?m assuming you?re looking for a different answer than because she committ.,False,normal
626,"We both have different opinions of each other.', 'You think that I am an ignorant libtard who is an "".",False,normal
627,"quit limiting my account without an explanation.', 'You are just censoring me with out justification.",False,normal
628," How so?', ""you don't think someone who called someone the f word and a libtard and an ahole sh""]",False,normal
629,"you're a Traitor to the country!"", 'I hope Trump sends in the troops and.",False,normal
630, You mean like how the conservatives label everyone not to their liking as a RINO or a.,False,normal
631,"you are pathetic!!', 'How dare you say you won?t deploy our national guard.', 'Your immediate resignation.",False,normal
632,"400 & sum change in followers, creates an account mocking someone else while hiding it.",False,normal
633, Also why haven't you dismissed my argument and called me a russian bot ye,False,normal
634,It is hysterical that every time you call a libtard a libtard the cl.,False,normal
635,"seanhannity Creative there Kermie, I've only seen that GIF a couple thousan",False,normal
636, A hate filled leftist #libtard attacking a Parkland Survivor .Kyle.,False,normal
637,If you can spin this attempt at salvaging their elsction hopes into anything else......,False,normal
638,You good fugly.,True,bullying
639,"That Fugly lib slobs T-shirt message is so unnecessary!', 'All men would ce.",True,bullying
640,"This girl is the nastiest skank bitch I've ever met."", 'Do not trust her.', 'She is a fugly slut.",True,bullying
641,"Hard pass?', 'You must be used to hearing that, you fugly bully...",True,bullying
642,"The fuck happened to that guys chin?', 'I asked for a selfie, not Worms 2!', 'Fugly mofo.",True,bullying
643,.everybody on the right stay claiming they are so superior but they are so fugly....how are all of y?all so ugly AND.,True,bullying
644,.Lookin real fugly.,True,bullying
645,"That's one fugly bitch!"", 'All that $$$$ and he looks rode hard and hung to dry!.",True,bullying
646,She?s a fugly pos.,True,bullying
647,"Oh, I know.', 'That guy is a dick.', 'People in Nashville have been pissed at ole boy since the fugly as.",True,bullying
648,"Good grief.', ""it's not even edgy, it's just fugly.""]",True,bullying
649,".""You're fat (and fugly, let's be honest)"" tell me something I don't know.', ""I've been like that my whole life, I'm fu""]",True,bullying
650,"Your attributes below: Miserable Fugly Bitter Demented Bitch.', ""D way u r tuing ur bf down Oops u don't""]",True,bullying
651,gawd.. that Lisa is fugly.,True,bullying
653,He's fugly... fuckin' ugly inside and out.,True,bullying
654,.Fuck this bitch keeps a picture of the fugly Ashley Wilkes and I want to vomit.,True,bullying
655,"DONKEYS!!!!!', 'From best uniforms to fugly orange and blue!', 'Good riddance.', ""Gruden doesn't tolerate nonsense.""]",True,bullying
656,"Uhhh, he's fugly."", '??????.",True,bullying
657,.What?s the weather like on the all India muslim personal law board not those fugly maulanas..,True,bullying
658,".i miss .h0eslovebree fugly booty ass.', 'dont nobody laugh at dumb shit w/ me but her.",True,bullying
659,That fugly pelican too....,True,bullying
660,"All you bitches is fugly, smoking on dope like a junky U0001f92a.",True,bullying
661,?I?m gone fight you when I see you...?.,True,bullying
662,Dont try n add me to ur dumbass liberal lets start a revolution fb page fuck you lol like umm no thank u yall stupi.,True,bullying
663,"Good luck, you insufferable dumbass.', 'I really hope jerry brown makes it hard on trump like he?s been doing so far..",True,bullying
664,".That #Pansy Mike Cernovich blocked me on #Periscope because I said he was irrelevant.', 'Here are my tears, Mikey... #DumbAss.",True,bullying
665,Quote tweet this you dumbass.,True,bullying
666,"oof shut the fuck up, i going to sleep, bye problematic dumbass !!!!.",True,bullying
667,What a dumbass unreal man !.,True,bullying
668,"""I'm never going to whoop my kids"" You gone reconsider when your 3 year old is suplexing your dumbass throughout the k.",True,bullying
669,"..DLoesch You arent the majority dumbass.', 'Read a paper idiot..",True,bullying
670,It was called Tomb Raider dumbass..,True,bullying
671, Poor was photoshopped dumbass.,True,bullying
672,"Dude shut the fuck up.', 'Honestly.', 'You?re so boring.', 'This ?trolling? is obsessive.', 'The last time a man t.",True,bullying
673,"..DLoesch is this a human being, a homo sapians?', 'Could it be rather a specimen of dumbass bitcheness!.",True,bullying
674,.such a dumbass bitches.,True,bullying
675,hence thats why it says ?for the next five days? dumbass.,True,bullying
676,Don't ask me dumbass questions if you don't want a smart ass response,True,bullying
677,.Dumbass Dodie..,True,bullying
678,ur a whole dumbass who tf in their right mind would say this to you of all people.,True,bullying
679,".realDonaldTrump Nothing dumbass Trump says makes any sense.', 'His I.Q.', 'must be off the charts ? in the wrong direction..",True,bullying
680,Dumbass pathetic pig needs to rot.,True,bullying
681,What world does this dumbass live in?.,True,bullying
682,You are the threat you dumbass.,True,bullying
683,".Hey!', 'This guy smells like a Canadian!', '(just a joke for you dumbass snowflakes).",True,bullying
684,Check the dates Dumbass !,True,bullying
685,"Ya WTF everyone does it 2018 dumbass and it's AW""",True,bullying
686,you used the r word when trying to tell me im uneducated im wheezing just leave dumbass im over this argument.,True,bullying
687,"I prefer to call you a #dimwit.', 'Dumbass is a bit harsh.', 'Inbred knuckle dragging mouth breather would.",True,bullying
688,You can keep your jeans and heels on you fucking bimbo cause once I'm done fucking your tight ass open I'm throwing your,True,bullying
689,we?re the same height Dumbass.,True,bullying
690,"You're a dumb ass 15 year old kid you know literally nothing about morality or ethics."", 'Go ask your mom what.",True,bullying
691,"you dumb fucks sort your game out, I keep freezing and dying from fall damage.",True,bullying
692,They lived in wakanda dumb ass.,True,bullying
693,Doubt it the bloke lives in Britain.. so I guess that makes you a prejudice cunt?.,True,bullying
694,.italian chabby fuck blogspots homosexual prejudice.,True,bullying
695,".Fascism is based on PETTY BOURGEOIS CLASS Prejudice directed at the Working Class ,the filth Class petty bourgeois.",True,bullying
696,"Prejudice breeds malcontents, you sorry fool....",True,bullying
697,.Hahahahha ?white people?... that is all at least LOOK like ur unbias and not prejudice #ufc223.,True,bullying
698,"WHY = PURE FILTH protect the name ""KENNEDY "" hey the Lower class woman so much trash ,see the stench of CL.",True,bullying
699,"Let me assume that I'm wrong about your prejudice and, as a serious journalist, you are actually will",True,bullying
700,"The only thing you're ""politicizing"" is your extremy low IQ, buddy. Im so sorry for you",True,bullying
701,Literally retarded.These shooters are rarely if ever NRA members. This is just the easy boogeyman for the low IQ,True,bullying
702,".jimmykimmel Did you forget she speaks 5 languages? How many do you speak? Maybe Spanish, but with your low IQ,]",True,bullying
703,The low IQ crowd of ;T strikes again..,True,bullying
704,Attorneys: Brandon Teena's murderer's IQ is Too Low to Execute,True,bullying
705,.realDonaldTrump Wow you are ridiculously low IQ.,True,bullying
706, Oh really? Or is that just who your low IQ media deems worthy of coverage?.,True,bullying
707,And the award for the most low IQ tweet of he week goes to....,True,bullying
708,"Considering he is an anti-#2A Republican, he isn't getting anywhere near the presidency.Also, he has a low IQ. Bigly time..",True,bullying
709,Nor for their low IQ. Have someone help you with this. Muslims are ever race..,True,bullying
710,realDonaldTrump Fake News Fox& Friends sent him off the deep end w/their erroneous reports of caravans of illegals heading,True,bullying
711,"Nice of you to use your imagination like that, but the ""so you're Saying"" nonsense doesn't get any cre]",True,bullying
712,Good. Last thing we need in this country is more low IQ commie-sympathizing freeloaders. This still took too long,True,bullying
713,WOW....what a low info low iq piece of shit! ,True,bullying
714,I swear some people iq is insanely low',True,bullying
715,".realDonaldTrump ""There really is no name for it"" - yes there is... It's called The White House you dumb fuck!]",True,bullying
716, If she is bar then u are the reason for her low IQ..,True,bullying
717,"realDonaldTrump I judge you by your stench & low IQ, and the dildo in your mouth..",True,bullying
718,The problem with London is that it is dominated by a mix of 3rd world cultures and low IQ 'groups' of people],True,bullying
719,HuffPostPol Low IQ post my dude.],True,bullying
720,What the fuck does the NRA have to do with it low IQ talking point.'',True,bullying
721,Are you really this stupid or is low IQ just a symptom of something else?.,True,bullying
722,I meant smells like you after you finish work at the Massage parlor. Bye Libtard. Sorry about your low IQ..,True,bullying
723,"Honestly, .POTUS is too stupid and illiterate to know that",True,bullying
724,Another low IQ Trumpster....,True,bullying
725,He a low IQ libtard haha.,True,bullying
726,"es, Mohammed was undoubtedly extremely low IQ. A near certainty.'",True,bullying
727,So this is the best you can do .NewYorkMagazine?,,bullying
728,I guess the liberal IQ is extremely low. #MAGA',True,bullying
729,"This is a ""Low IQ"" individual, no relation to Maxine Waters.",True,bullying
730,The president really has a low IQ man',True,bullying
731,"I bet if she is white and veiled, she is one of those low IQ sluts who convert..",True,bullying
732,"Maxine Waters: The Ultimate ""low IQ"" Collection - - #TFNOriginal via .YouTube'",True,bullying
733,Whats sad is most bebop fans are probs too low iq to realize its misquoted.,True,bullying
734,".Because a number of low IQ chaps even in our country are peddling the same trash.', 'Without facts building another fa.",True,bullying
735,"1) Low-IQ-Arabists trying to smear as ""racist"" minorities who don't identify w/Arabism Clueless: +Not being an Ar.",True,bullying
736,Its what low IQ'ed lemming's tend to do.,True,bullying
737,".KamalaHarris What a LOSER she is.', 'Hey Kamala are you related to low IQ Maxine?.",True,bullying
738,"Why wouldn?t they?', 'They were backward low IQ violent barbar.",True,bullying
739,"Atleast we are not Tweeting so called Fake News from a Verified Handle like you... Plus only Low IQ people like you can't di""]",True,bullying
740,"He, He, he, imagine if they didn't have President to bash, they might have to do work for America, dumb, low IQ""]",True,bullying
741,Nope low IQ breeding low IQ.,True,bullying
742,".NO.', 'I JUST HAVE A LOW IQ.",True,bullying
743,Losing your property(and possibly your life) to low IQ black commies is no big deal....,True,bullying
744,Could the reason be a really low IQ?.,True,bullying
745,"I don?t have time to worry about the past the future needs me.', 'I?ll leave the past for the LOW iQ brigade..",True,bullying
746,"I just want to officially say Fuck Paul Nehlen and all the low iq cretins that still defend him.', 'Ricky Vaughn has been mor.",True,bullying
747,Did the low iq part trigger you?.,True,bullying
748,"This is the type of low IQ opposition we're dealing with, fam""]",True,bullying
749,"Good job on today's royal rumble!"", 'Enjoy the WWE you low IQ potato..",True,bullying
750,Now come the comments from low IQ people claiming to know what Trump knew..,True,bullying
751,".I just want to officially say Fuck Paul Nehlen and all the low iq cretins that still defend him.', 'Ricky Vaughn has.",True,bullying
752,"Lol, more low IQ morons running their mouths off.', 'Probably his comment demonstrates wishful thinking for his butt!.",True,bullying
753,"Low IQ,inferiority complexes &amp; self entitlement issues mainly....",True,bullying
754,"That retard couldn't even tell apart the real RV with an imitation/knockoff account."", 'Low IQ!.",True,bullying
755,Mouth breathing roided low IQ goon,True,bullying
756,"..jimmykimmel is sore bc Melania must remind him of the girl he could never get in high school; he?s not, &amp; never wi.",True,bullying
757,"Jones?s redneck, geriatric, low IQ audience doesn?t like yer Abos.', 'He gives them what they want to hear..",True,bullying
758,"["".realDonaldTrump You can't complain about drugs when it's obvious that you are under the influence of a mind alteri""]",True,bullying
759,"Muzzies have no common sense!', 'What do you suppose their average IQ is?', 'Very low, as most remain illiterate.', 'Look at t.",True,bullying
760,Now she blocked every nigga who roasted her titties for being longer than train smoke &amp; said fuck feminism she selling nudes.,True,bullying
761,"This kid is a creep.', ""What's next?"", '""I feel your pain""?', 'Male feminism 2.0..",True,bullying
762,"Feminism.......This is what it looks like....Not some p*ssy hat wearing, celebrity worshiping parade....Wake up.",True,bullying
763,Heard a dude say he was having trouble dating cuz everyone is too fat in San Antonio and that is so messed up cuz f.,True,bullying
764,Could you do your videos with less feminism and postmodernism?.,True,bullying
765,"Yes.', 'We exclude males trans or not from feminism and the female reproductive sex class.', 'Fe.",True,bullying
766,"Shut the hell up you goatfucker!', 'Go eat shit from your mothers ass.",True,bullying
767,"jimmykimmel FLOTUS Yeah.', ""Because they worship their Goatfucker 'god.'"", 'We are supposed to s.",True,bullying
768,"Maximum virtue signaling.', 'What a stupid goatfucker.",True,bullying
769,.Poor dog..nothing good comes from arab..goatfucker.,True,bullying
770,Only possible response given #Fitinorfuckoff is to f-off - I'll pay the airfare for one #goatfucker,True,bullying
771,Opinions of a goatfucker..,True,bullying
773,"Now go prove I'm lying, goatfucker",True,bullying
774,Remember Lahore goatfucker?And read independent views not your fucking Paki textboo.,True,bullying
775," Are you sure that you are mensch?', 'Try to not be so goatfucker like your.",True,bullying
776,"realDonaldTrump Goatfucker muslim talking shit , hilarious!.",True,bullying
777,Chutiya...Ur nation was kept on terror list...Have some shame goatfucker..,True,bullying
778,"You're a special kind of special, you inbred goatfucker ?? Go blow your mullah, knobhead.",True,bullying
779,"It was also muslim.', 'What about that, goatfucker?.",True,bullying
780,".""Follow your dreams!', '"", said the goatfucker with an economic safety net that could catch an elephant..",True,bullying
781,".Go fuck yourself you bloody porki goatfucker.', 'Is bar bhi I.P.L e khelne nahi doa hska gussa hai kya be?', 'Chutiya sal.",True,bullying
782,".Everyday They call .disruptivesigna of being a whore, goatfucker, bitch, etc.. nobody gets suspended!', 'But every tim.",True,bullying
783,"Everyday I'm call it of whore, goatfucker, bitch, etc.. nobody gets suspended!"", ""But I'm force to remove a",True,bullying
784,"Lucky goatfucker, little higher and he get scond asshole..",True,bullying
785," I guess suicide bombers spread the most love by his standards.', '#goatfucker.",True,bullying
786,"I know, you lookin like a goatfucker.",True,bullying
787,You are one noisy goatfucker of a ghost..,True,bullying
788,".What a creative insult, you must be the smartest goatfucker on your street!.",True,bullying
789,I would brake every single bone in that goatfucker.,True,bullying
790," Well done, goatfucker..",True,bullying
791,"IDFSpokesperson Yes, poor picture of coward goatfucker....",True,bullying
792,Get out of my mentions you goatfucker..,True,bullying
793,"Shut the fuck up, stupid gipsy.', 'A unarmed man was shot in the back u stupid goatfucker..",True,bullying
794,"The Law of Goats: ""If you fuck a goat ironically, you are still a goatfucker"".', 'Stop using humor as excuse to justify your p.",True,bullying
795,"Yes, yes.', ""We all get that you're fucking the goat ironically."", ""You're still a goatfucker.""]",True,bullying
796,"Goatfucker, eat shit and die.",True,bullying
797,The idea that you can casually fly Nazi flags but not be a Nazi is like saying you can fuck a few goats yet not be a goatfucke.,True,bullying
798,"Working himself up into a towering righteous rage over these snotty kids.', 'I feel a ""Goatfucker!""', 'coming on..",True,bullying
799,You look ugly asfuck not even a goatfucker syrian/arab would rape you..,True,bullying
800,"Erick, you goatfucker.",True,bullying
801,Hey goatfucker Muhaysini and other Saudi scum you sent to Syria certainly will b.,True,bullying
802,"Shush!', 'Be quiet, you goatfucker..",True,bullying
803,"An ironic goatfucker is still a goatfucker.', 'If they are using Nazi memes, they are a Nazi.', 'Full stop..",True,bullying
804,Foff goatfucker!.,True,bullying
805,Petrit Go fuck got and calm down goatfucker..,True,bullying
806,"""LMAO look at this pathetic little Nazi Ricky Vaughn.""', 'See pic of ""Ricky Vaughn"": Clean cut, normal looking guy.', 'See.",True,bullying
807,.It?s hilarious to see the .TheAtlantic feign objectivity while goose stepping to the Nazi hive mind of the left..,True,bullying
808,"I'm sick of the ""The Democrats didn't kiss my ass enough so I just sat home and let a racist Nazi con-man become President"" ex.",True,bullying
809,"Bitch, you don?t even know how to spell tap correctly.', 'Don?t act like a grammar Nazi.', 'Stick to being a regular Nazi.', 'ht.",True,bullying
810,"NRA What an ignorant nasty human.', 'I just can?t say what contempt I have for this Nazi bitch..",True,bullying
811,".A Nazi troll is outed by the extreme right as they in-fight.', 'He calls himself alt-right.', ""Don't buy it just because""]",True,bullying
812,"If you don?t see a parallel between this administration and Nazi Germany you?re not reading the tea leaves.', '.votevets .mad.",True,bullying
813,"No one who published the argument ""Hang Richard Spencer"" would've been hired.', '""But being a Nazi is constitutionally.",True,bullying
814,"A privileged white kid from Vermont, with mainstream Republican parents, who went from Gamergater to full-on Nazi.', 'Tell m.",True,bullying
815,Retweet this if you think that .MrPatriarch12 is a nazi..,True,bullying
816,And you are probably a nazi.,True,bullying
817,.Fuck it bitch come to where I do boxing we will have a match I?ll fucking smash your face in and get all my friends.,True,bullying
818,"YOUNG BLOOD IS THE NEXT SINGLE?????', 'AND THERE IS GOING TO BE A FUCKING MUSIC VIDEO?????.', 'BITCH WHAT THE FUCK ARE THEY.",True,bullying
819,"Tbh I am so against the idea 'Men are trash' cuz men are amazing humans."", ""As a KIM SEOKJIN he'll protect you, love you and ear""]",True,bullying
820,.You are a whittle bitch.,True,bullying
821,you are a bitch made Nigger.,True,bullying
822,"You are literally one of the most retarded people I have ever met, and I feel sorry fo.",True,bullying
823,".realDonaldTrump: You are one lying son of a bitch.', 'It would be one thing if you could lie, and lie well; but you can.",True,bullying
824,HillaryClinton  You are no leader your a scum bag piece of shit that needs to die a painfu.,True,bullying
825,"Yet, here you are...attacking children for standing up for their beliefs.', 'Take a seat, you little bitch..",True,bullying
826,hyyh said fuck you bitch bet you thought you?d seen the last of me.,True,bullying
827," idgaf if I'm a ""crybaby"" If my feelings hurt that bad I'm gone cry, fuck you.",True,bullying
828,I ain?t begging nobody for their attention.. fuck your attention and fuck you..,True,bullying
829,".#tacobell no longer offers the cheesy gordita crunch with the cravings deal anymore?', 'Fuck you guys, not knowing wh.",True,bullying
830,"Lil nigga better mind what you say, little fuck boy!.",True,bullying
831,".FUCK MY LIFE CAN?T SAVE THAT GIRL, DON?T TELL ME YOU CAN SAVE THAT SHIT.",True,bullying
832,My ability to wish you well and not give a fuck about you at the same time is amazing..,True,bullying
833,Go back to worshipping cows you dumb fuck.,True,bullying
834,Fuck you.,True,bullying
835,"I read somewhere that you are gay or bisexual or pansexual or what the fuck ever, is that true?', ""Because I'm not interest",True,bullying
836,Fuck you man patience is a virtue.,True,bullying
837,Kys Fag ur just jealous.,True,bullying
838,kys ugly.,True,bullying
839,"Kys polacke.', 'Still enough to invade your fucked up country.",True,bullying
840,KYS FAGGOT.,True,bullying
841,Kys x.,True,bullying
842,"no professional or adaptation , kys bitch , fuck you ? GIRL IVE BEEN TRYING DAMN ????.",True,bullying
843,Kys faggot.,True,bullying
844,Kys... it?s the only option.,True,bullying
845, Kys cuck.,True,bullying
846,Stfu kys.,True,bullying
847,"Max Laura fucking stop.', ""Youre being an overdramatic asshole don't say dumb shit like this bc we both kn""]",True,bullying
848,"did you get so desperate that you tried suck yourself off whore?', '#MYSlave #blackmail #pathetic.",True,bullying
849,"When your Master asks, you fucking obey bitches!!', 'Remember you?re my slave and deserve nothing in this world?? Send m.",True,bullying
850,"Nobody cares Sharon, you pathetic loser..",True,bullying
851,"Quoting from Hannity...""the biggest liar in Congress!""', 'You are a pathetic loser.', 'A political hack..",True,bullying
852,"..realDonaldTrump. You are a ball-less wonder!', 'Instead of a useless trip, you should have been doing you.",True,bullying
853,"He is such a pathetic loser.', 'Russia, Russia Russia.', 'With no proof.', 'What a Buffoon.",True,bullying
854,Donald Trump is a IDIOT and a pathetic loser and liar and the king of fake news.,True,bullying
855,"This guy .jimmykimmel is a total moron!!', 'Typical hypocritical LIBTARD!', '?You can?t make fun o.",True,bullying
856,"Joe you are a pathetic midget.', ""Go back to the 80's loser the Trump train is going to roll over you.""]",True,bullying
857,"Oh look another pathetic liberal puke laylah.', 'Your profile s.",True,bullying
858,"Last night, horny pathetic loser. rubbed herself raw over Disney fuck doll Debby Ryan.', 'Leave comments telli.",True,bullying
859,"What a pathetic loser.', 'To think, I admired that sucka** at one point..",True,bullying
860,"Are u bitter because ur a pathetic fat slob, or just sore that your parents raised you to be a sad, pat.",True,bullying
861,"Pathetic loser's ?? Send me your money #paypig #findom #fendom #cashslave""]",True,bullying
862,"Broke pathetic liberals tell me that all the time.', 'If I cared what a loser h.",True,bullying
863,"..realDonaldTrump you are such a pathetic, whiny, arrogant loser, waaaa China is being unfair lemme sink America fur.",True,bullying
864,"You are a pathetic slave with no life.', 'Thats why you tribute.  You dont need money You dont go out #findom #fi.",True,bullying
865,"You just want attension because now you are a nobody.', 'Pussy!.",True,bullying
866,"HEY OLD MAN IF I WERE YOU I WOULD KEEP YOUR FUCK MOUTH SHUT ,,U FUCK PUSSY ..U TALK BIG BEHIND A C.",True,bullying
867,"Ooh please you are totally fine, don't be such a pussy""",True,bullying
868,Why don?t you . them or are you too much of a pussy to do that or maybe it?s coz your irrelevant.,True,bullying
869,"are you a man, or a mouse?', 'stop begging and act, pussy!.",True,bullying
870,"You are like those doctors that play doctors.', 'You play tough guys but you are a complete pussy..",True,bullying
871,"This is why you are a pussy Khabib?', 'You laugh inside.', 'Shut up you vagina.', 'You pick on som.",True,bullying
872,"DLoesch Yeah, I am sure YOUR god approves of a bullying, serial cheating, lying, pussy grabbin.",True,bullying
873,I think all cishet men should have to take a class called How to Shut the Fuck Up and Just Suck a Pussy before they.,True,bullying
874,hello jodi how are you baby may i have a photo from your pussy ????????????.,True,bullying
875,"This whole group thug mentality doesn't make you tough, it makes you a pussy."", ""I don't care who you are",True,bullying
876,YOURE A PUSSY AND I HOPE JUST FOR THIS A PITBULL BITES YOU IN YOUR ASS FOR JUDGING HIM BUT YOULL BE MAD.,True,bullying
877, he is a gangster you are a pussy!!.,True,bullying
878,you fucking pussy tough when you got your team around vs 1 guy when shit comes down to it you hide like a little bitch you are.,True,bullying
879,"joseph.liberal realDonaldTrump I guess you forgot, grab em by the puss.",True,bullying
880,"RealJamesWoods Oh god what a pussy you are, pick up any current archaeolo.",True,bullying
881,"stop crying moron,are you a fighter or a pussy?', 'do you want to be famous?', 'ohh thats the problem.",True,bullying
882,You are a pussy.,True,bullying
883,"you are a pussy for what you did I was a fan not anymore you douche.', 'You should be ashamed man.",True,bullying
884,PRESIDENT TRUMP IS DOING WHAT THE DEMS PROMISED FOR 50 YEARS AND DID NOTHING ..YOU ARE AN ASSHOLE.,True,bullying
885,realDonaldTrump Mr Donald trump you are the worst person that exists in the USA as a person you look like a Hitler.,True,bullying
886, Lmao how are you going to be an asshole to me of all people.,True,bullying
887,".IF WE ARE FRIENDS YOU KNOW THIS ABOUT ME.', ""-I'm impulsive as shit -I'm an asshole but also honest -I'm self destruct""]",True,bullying
888,"TheEllenShow .KamalaHarris Ellen, you are almost as big an asshole as Harris is..",True,bullying
889,"ANOTHER LOONY !', 'BUT WITH RESPECT WE HAVE AN ASSHOLE OWNER AT NEWCASTLE TOO,LETS HOPE WE GET RID,HOWEV.",True,bullying
890,"I have learned that when people say 'he's fine once you get to know him' they are basically saying 'he's an asshole, but you'l""]",True,bullying
891,realDonaldTrump You are such an asshole!!.,True,bullying
892,"Hey, Jethro.', ""You're crying."", 'Why are you crying?', 'Everyone knows why.', ""You're crying b""]",True,bullying
893,"Our traffic issues aren't as much a congestion problem, as they are an asshole problem."", 'You guys need to think outside the box..",True,bullying
894,"Men who decided to be violent rhetorical bomb throwers are finding out their words have consequences.', 'You?re an asshole, K.",True,bullying
895,"davidhogg111 .gaepol And you, sir, are an Asshole!!!!!!!.",True,bullying
896,what are you gaining from being an asshole.,True,bullying
897,..jimmykimmel you are an asshole.,True,bullying
898,"you are a lying piece of shit!', ""seyong: and you're an asshole who thinks they can whatever they want!"", 'WELL TOO BAD TH.",True,bullying
899,Correct but it does prove that you are an intolerant douche bag asshole.,True,bullying
900,.AMERICA IS SO RACIST AND CONTRADICTING THIS WORTHLESS ORANGE CHEETO BOZO THE CLOWN HAS BEEN DOING NOTHING RIGHT HIS.,True,bullying
901,"TheEllenShow .KamalaHarris Yeah, a worthless piece of shit.', 'You thought her joke about killing the President was f.",True,bullying
902,"How about it is because you are a shady,worthless piece of amphibian shit you fuckin hag!', 'How about the NATION does.",True,bullying
903,"You showed your true colors.', ""You are a freaking gold digger and you can't deny that."", 'Go fuck a spoon, you worthless.",True,bullying
904,"You are nothing but a fucking liar.', 'About everything.', 'And you know it.', 'You worthless piece of shit.",True,bullying
905,".jimmykimmel You are such a worthless piece of shit!', 'Go fuck yourself.",True,bullying
906,Legit you have no one backing you up because of how much of a cunt you are how would you li.,True,bullying
907,"IvankaToWorkDay Fuck you piece of shit's liberal."", 'All you do is insulting successful people, you are failu.",True,bullying
908,"really?!', 'Kid is obnoxious for applying to 20 schools?', 'You are a worthless piece of shit lady, fuck you..",True,bullying
909,".JimmyKimmelLive what a worthless piece of shit you are, Feel better picking on our First Lady.",True,bullying
910,Are you salivating ... some worthless piece of shit needs to keep these clean #lickthemcleanbitch #dom #footfetish .Bri.,True,bullying
911,".realDonaldTrump I call Bullshit #presidentshit4brains.', 'You are a worthless piece of shit, a con artist, the lowest.",True,bullying
912,".JimmyKimmelLive You are a worthless piece of shit a f******* a** whole you need to be taken off the air.', 'How dar.",True,bullying
913,"realDonaldTrump Trump, you really are a insecure worthless piece of shit.', 'When did Obama ever brag about his approval ratings?.",True,bullying
914,In other words you are a fucking worthless piece of shit .realDonaldTrump ... #DieAlready.,True,bullying
915,You are a piece of shit how about leave america you worthless human being wishing death on anyone makes you a coward...,True,bullying
916,.#KeevonnaCAnteWilson you worthless piece of shit...Karma is a bitch and hopefully you get what you deserve 10fold...,True,bullying
917,"well it beats being a piece of shit like you.', 'i.",True,bullying
918,"Bullshit, you worthless piece of shit.', 'Your whole agenda for Wisconsin has been about fucking over you.",True,bullying
919,"Once again you are showing the world how incompetent and ignorant you really are.', 'Thanks for destroying our country.",True,bullying
920,therealroseanne You're not a stupid billie... you are a piece of worthless shit.,True,bullying
921,"realDonaldTrump You did start a trade war and you are nothing but a worthless racist lying piece of shit.', 'You shou.",True,bullying
922,"what do you mean ""what"" are you an idiot.",True,bullying
923,What.. you are an idiot?.,True,bullying
924," ?* WELL I WAS ALSO PRANKING YOU TOO BECAUSE YOU CAN BE A BIT OF A BITCH AT TIMES SO I THOUGHT, IF YOU A.",True,bullying
925,You Mr. de Niro are an idiot.,True,bullying
926,"You just showed what an idiot you are today, head back to the soccer stadiums you hooligan, you don?t deserve to be in mma!.",True,bullying
927,"jimmyfallon You are an idiot!', 'I don?t watch your sorry ass anymore!.",True,bullying
928,"realDonaldTrump Your such an idiot!', 'Maybe you want what is happening in London to be happening here.', 'You.",True,bullying
929,seanhannity YOU ARE AN IDIOT..,True,bullying
930,"You are such an idiot, look at Dave gettlemans draft histor.",True,bullying
931,glennbeck .DLoesch .BlueLivesMatter So that means D.,True,bullying
932,This is the point in the conversation when it becomes obvious that you are interacting with an idiot.,True,bullying
933,realDonaldTrump You are truly an idiot!.,True,bullying
934,You are an idiot..,True,bullying
935,"I?m a fan', 'Time to get off the Twitter sidelines.', 'realDonaldTrump is an incompet.",True,bullying
936,You ARE an idiot..,True,bullying
937,"If you?re not against Trump by now, you are an idiot, Senator!.",True,bullying
938,you are an idiot..,True,bullying
939,"realDonaldTrump Ted, are you THAT much of an idiot that you don?t realize that Obama isn?.",True,bullying
940,"you sir are an idiot.', 'Seem still hung up on Barack being President..",True,bullying
941,"If you think that illegals aren't a threat, you are an idiot."", 'One only needs to look at the European countries to know.",True,bullying
942,im sorry but you are an actual fricken idiot.,True,bullying
943,"You are an idiot.', 'Privilege of course.",True,bullying
944,".Oh bullshit .realDonaldTrump.', 'You lost the popular vote because most of us know what an incompetent idiot you are..",True,bullying
945,HEY OLD GOPER YOU ARE AN IDIOT I BET YOU DO NOT LIVE IN TEXAS DO YOU YOU LEFTYS ARE SO STUPID AND H.,True,bullying
946,realDonaldTrump You are an Ffn idiot.,True,bullying
947,"If you allow your GOD GIVEN RIGHT (not dependent on the Constitution) to be taken from you, then you are an idiot a.",True,bullying
948,"realDonaldTrump We cannot let you continue, you bloated boob, I mean, really Donny, you are a fool's buffoon."", 'Betw.",True,bullying
949,"realDonaldTrump Do you see any borders on the globe from space?', 'No idiot.', I don't exp",True,bullying
950,It happens when you are an idiot...,True,bullying
951,"Oh boy., Non arguments.', 'My favorite.', 'Do you want a real answer or do you w.",True,bullying
952,Robert nobody cares about your opinion either . You really should just keep your mouth shut and not sho.,True,bullying
953,"Nobody with half a brain cares about you opinion., You're a Deep State Swamp Creature who's true intent""]",True,bullying
954,"Ah reverting to name calling, typical., You can fuck right off, nobody cares about your opinion.",True,bullying
955,"Nobody takes you serious. 160 tweets?, Just a paid israe.",True,bullying
956,Not you too nobody cares about these whores.,True,bullying
957,"Again you were on a online season.', 'Nobody cares about your opinion..",True,bullying
